Name,Chi squared,Dof,Chi reduced
Halpha,281.74030815043056,88,3.201594410800347
Hbeta,41.36526614759229,88,0.470059842586276
NII,93.70736992956341,88,1.0648564764723114
SII,45.61787000965131,88,0.5183848864733104
OIII,32.72668903023341,88,0.37189419352537967
Continuum 1,544.71697651898,88,6.189965642261137
Continuum 2,1022.9111857776561,88,11.623990747473364
Continuum 3,1148.4714122455734,88,13.050811502790607
