,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,5.216,7.345,13.715,18.321,13.960,0.059,0.105,0.287,0.366,0.226,0.011,0.014,0.021,0.020,0.016
Continuum_2,7.508,9.767,14.933,18.472,15.667,0.053,0.083,0.228,0.332,0.212,0.007,0.009,0.015,0.018,0.014
Continuum_3,4.140,8.305,15.202,22.801,18.872,0.044,0.064,0.174,0.289,0.191,0.011,0.008,0.011,0.013,0.010
