Line,Flux,Error flux
Hbeta,3.688036467946979,0.2696836848278232
Halpha,10.446309123264262,0.3086974163937604
[SII]6716,0.7609999680620533,0.1051659015790514
[SII]6731,0.5401809551486945,0.052546511207408955
HeII4687,0.05589839475509906,0.009558069771328235
HeI5876,0.45224999967765533,0.02158170229406824
[OIII]5007_d,21.27216939187435,0.7829945243139427
[OI]6300_d,0.1573614101068489,0.01827902702318079
[NII]6583_d,0.49748863410371286,0.05138557982807268
