Name,Flux,Error_flux
Hgamma,0.2849905857674962,0.09675329444534207
Hbeta,1.3878262375258035,0.13107074144352682
Halpha,5.213393263959315,0.14078654495386922
[SII]6716,0.672043363307004,0.0523864338293042
[SII]6731,0.7666705058651391,0.06065676217677391
HeII4687,0.0,0.018753942490429623
HeI5876,0.0809840810949484,0.03497564503178017
[OIII]4959,0.2861426731206434,0.06965581920454751
[OIII]5007,0.8584280193619303,0.06965581920454751
[OI]6300,0.1362558291913089,0.055234256411603004
[OI]6364,0.0454186097304363,0.055234256411603004
[NII]6548,0.6797345122536638,0.06494130827765413
[NII]6583,2.0392035367609913,0.06494130827765413
