Name,Flux,Error_flux
Hbeta,0.7186568387219455,0.0830074151027676
Halpha,3.0100192279365854,0.03747245200223215
[SII]6716,0.7021783852112174,0.02261239645851376
[SII]6731,0.5175024603484921,0.05506668976777426
HeII4687,0.01002884214427729,0.0027835618729115494
HeI5876,0.11668798450060912,0.004987220593852609
[OIII]4959,0.36578403786111524,0.06800356825270067
[OIII]5007,1.0973521135833457,0.06800356825270067
[OI]6300,0.08552254382842181,0.0077241900104750285
[OI]6364,0.028507514609473934,0.0077241900104750285
[NII]6548,0.20467508527491513,0.03703767639610551
[NII]6583,0.6140252558247454,0.03703767639610551
