,SNR,Signal,Noise
Component_1,26.345,0.468,0.018
Component_2,80.297,1.579,0.020
Component_3,50.451,0.724,0.014
Component_4,14.463,0.280,0.019
Component_5,17.774,0.480,0.027
Component_6,72.777,1.642,0.023
Component_7,75.175,1.141,0.015
