,SNR,Signal,Noise
Component_1,12.961,0.277,0.021
Component_2,27.180,0.860,0.032
Component_3,18.851,0.484,0.026
Component_4,23.473,0.735,0.031
Component_5,8.024,0.187,0.023
Component_6,34.561,0.844,0.024
Component_7,36.444,0.610,0.017
