,SNR,Signal,Noise
Component_1,153.760,1.753,0.011
Component_2,312.203,3.838,0.012
Component_3,246.249,2.262,0.009
Component_4,77.743,0.986,0.013
Component_5,129.008,2.699,0.021
Component_6,537.963,5.274,0.010
Component_7,208.345,2.673,0.013
