,SNR,Signal,Noise
Component_1,9.502,0.108,0.011
Component_2,22.197,0.273,0.012
Component_3,20.083,0.185,0.009
Component_4,4.875,0.062,0.013
Component_5,7.855,0.164,0.021
Component_6,32.784,0.321,0.010
Component_7,14.651,0.188,0.013
