Name,Flux,Error flux
Hbeta,1.2397055903573677,0.11783031244612832
Halpha,4.383474476557517,0.05477637597243462
[SII]6716,0.7783273173112315,0.03089307306143664
[SII]6731,0.5204092859973561,0.021348319966148045
HeII4687,0.0,0.006207814506883427
HeI5876,0.15650364072141743,0.01519292490914006
[OIII]5007_d,1.8189122839988154,0.07091523721089371
[OI]6300_d,0.11435605550352022,0.008000388837532959
[NII]6583_d,1.3158282614286256,0.032767792926290784
