Name,Chi squared,Dof,Chi reduced
Halpha,294.3038959259812,88,3.3443624537043317
Hbeta,163.88377927051758,88,1.8623156735286088
NII,293.8523156573786,88,3.3392308597429388
SII,81.74801976506006,88,0.9289547700575007
OIII,385.1253522803756,88,4.376424457731541
Continuum 1,1146.2106371310788,88,13.025120876489531
Continuum 2,3206.2867643222467,88,36.43507686729826
Continuum 3,1071.9550838642695,88,12.18130777118488
