# redshift redshift_error
nan	nan
nan	nan
nan	nan
0.02368	0.00010
0.02360	0.00012
0.02365	0.00011
0.02366	0.00014
0.02368	0.00012
0.02367	0.00008
0.02372	0.00015
0.02365	0.00011
0.02379	0.00009
0.02374	0.00008
0.02356	0.00012
0.02353	0.00007
0.02351	0.00006
0.02367	0.00007
0.02356	0.00006
nan	nan
nan	nan
