Name,Flux,Error flux
Hgamma,0.9368519886608757,0.09673887771153179
Hbeta,2.3558324536824498,0.19872043538876957
Halpha,10.68876158543186,0.19253865001142634
[SII]6716,2.4816513069428288,0.12612961912018503
[SII]6731,1.8584694917510338,0.028430930260470385
HeII4687,0.0075532311792269645,0.009135718978303242
HeI5876,0.25115136486035733,0.02740145138831218
[OIII]5007_d,1.2191116912003956,0.08105394106952973
[OI]6300_d,0.4238612224919206,0.02682404327991469
[NII]6583_d,4.884161910732652,0.06998458249289094
