Name,Flux,Error_flux
Hgamma,0.9037570509995281,0.17238647981397576
Hbeta,1.6298911208586033,0.1324652220674151
Halpha,7.330602225194315,0.15467550812333222
[SII]6716,1.7092471458732208,0.05563147080982999
[SII]6731,1.1888247675510348,0.035431397988670274
HeII4687,0.0,0.05082365180440941
HeI5876,0.05398369081401421,0.03731062168485667
[OIII]4959,0.15759886763902448,0.07079037722240615
[OIII]5007,0.4727966029170734,0.07079037722240615
[OI]6300,0.20962316455310337,0.037118445404284155
[OI]6364,0.0698743881843678,0.037118445404284155
[NII]6548,0.7721450564784831,0.06704273085892708
[NII]6583,2.316435169435449,0.06704273085892708
