,SNR,Signal,Noise
Component_1,63.973,27.369,0.428
Component_2,,0.000,
Component_3,2.217,3.146,1.419
Component_4,2.345,2.566,1.094
Component_5,7.690,5.367,0.698
Component_6,9.568,3.183,0.333
