,SNR,Signal,Noise
Component_1,154.493,27.130,0.176
Component_2,,0.000,
Component_3,73.522,45.191,0.615
Component_4,99.904,36.617,0.367
Component_5,115.503,39.385,0.341
Component_6,37.531,7.518,0.200
