,SNR,Signal,Noise
Component_1,2.118,0.076,0.036
Component_2,1.542,0.034,0.022
Component_3,0.121,0.004,0.030
Component_4,-1.430,-0.042,0.029
Component_5,1.785,0.019,0.010
