Name,Flux,Error flux
Hgamma,0.27569946220904434,0.07230175397208122
Hbeta,1.0086990661343211,0.07385167031635108
Halpha,4.074798958230566,0.05345270042021011
[SII]6731_d1,0.3900494516897274,0.12958872650143916
[SII]6731_d2,0.46681662454253353,0.15739901666836825
HeII4687,0.0073223289167280835,0.025252576846232697
HeI5876,0.09595146720209566,0.0181288009803957
[OIII]5007_d,0.7977002540722313,0.043990946981892494
[OI]6300_d,0.086517358686336,0.03224179104472217
[NII]6583_d,2.348083097281049,0.07583611726849077
