Name,Flux,Error flux
Hgamma,3.8713662258793953,0.45835786233122233
Hbeta,10.060978411531945,0.8103464448728182
Halpha,45.742947564624274,0.5961087294376958
[SII]6716,3.890696064338096,0.31491067093697966
[SII]6731,3.3950548144870876,0.2143578783235258
HeII4687,0.10657268705002355,0.026757207300197667
HeI5876,1.6454994574992925,0.1291297863170983
[OIII]5007_d,18.426513958963607,0.9090382137214004
[OI]6300_d,0.5650221448464231,0.04734042453069124
[NII]6583_d,12.913544883465176,0.47563325772685305
