Line,Flux,Error flux
Hbeta,1.8789730444306403,0.19006934597385466
Halpha,7.656851300539089,0.3063886379912585
[SII]6716,1.0600019558897018,0.13085740881634153
[SII]6731,0.6929815465524516,0.06465940793898542
HeII4687,0.010678237301208428,0.010219703156189835
HeI5876,0.2762968444237249,0.02848495837385407
[OIII]5007_d,10.250682032462727,0.633837131199715
[OI]6300_d,0.14597243567828774,0.016961296172424405
[NII]6583_d,0.787862405695961,0.0603380845903671
