Name,Flux,Error flux
Hgamma,1.1052891160868075,0.13035529851802435
Hbeta,3.2039651541365477,0.24144012738867782
Halpha,12.863441891487852,0.1770036295232772
[SII]6716,2.174334554973822,0.11878609989623067
[SII]6731,1.5357085735902798,0.06788331952384145
HeII4687,0.00668311493210005,0.006486360097342218
HeI5876,0.3787429487002431,0.05009097091626691
[OIII]5007_d,1.2581342254260413,0.0647277889559643
[OI]6300_d,0.3944133037097704,0.016343715145375873
[NII]6583_d,5.677007801573739,0.09231840837176823
