Line,Flux,Error flux
Hbeta,0.08295713777968641,0.010925903115848623
Halpha,0.34235794142723214,0.020166189644437088
[SII]6716,0.1382110818543514,0.014843484912203843
[SII]6731,0.09319118174079175,0.01507392290544464
HeII4687,0.0,0.009459157748572481
HeI5876,0.054213914732383774,0.06069988102108653
[OIII]5007_d,0.13893291374348216,0.021654100696446778
[OI]6300_d,0.029986489383307106,0.013972570456585889
[NII]6583_d,0.09763548225056855,0.016336863548454834
