Name,Chi squared,Dof,Chi reduced
Halpha,273.312473799521,88,3.105823565903648
Hbeta,236.37554606877072,88,2.6860857507814853
NII,427.11642014603245,88,4.853595683477642
SII,165.01117821424882,88,1.8751270251619183
OIII,131.70740239523101,88,1.4966750272185343
Continuum 1,7214.102811005914,88,81.97844103415811
Continuum 2,14223.329361823206,88,161.62874274799097
Continuum 3,1178.7187584692574,88,13.394531346241562
