# redshift redshift_error
nan	nan
0.03140	0.00006
0.03164	0.00005
0.03163	0.00012
0.03168	0.00006
0.03166	0.00007
0.03165	0.00007
0.03167	0.00007
0.03166	0.00006
0.03170	0.00007
0.03176	0.00012
0.03166	0.00006
0.03174	0.00011
0.03183	0.00007
0.03186	0.00009
0.03176	0.00012
0.03177	0.00007
nan	nan
nan	nan
nan	nan
