Name,Flux,Error_flux
Hgamma,0.30352181582938437,0.053824910745580004
Hbeta,1.0215746064126763,0.08703332620880763
Halpha,3.754945611499998,0.11022692310825832
[SII]6716,0.5168542159407288,0.02504257424598659
[SII]6731,0.5159784807593831,0.039460095866997655
HeII4687,0.0,0.022341349158869962
HeI5876,0.07161155844493751,0.018521482498914107
[OIII]4959,0.22510511817859405,0.051698909037751595
[OIII]5007,0.6753153545357822,0.051698909037751595
[OI]6300,0.11934656434280481,0.032629687660368834
[OI]6364,0.03978218811426827,0.032629687660368834
[NII]6548,0.4756063957989783,0.04402458510675785
[NII]6583,1.426819187396935,0.04402458510675785
