,SNR,SNR,SNR,Signal,Signal,Signal,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_1,Spectrum_2,Spectrum_3
Continuum_1,6.931,4.548,1.329,0.047,0.025,0.007,0.007,0.005,0.005
Continuum_2,8.070,6.391,2.330,0.043,0.022,0.010,0.005,0.004,0.004
Continuum_3,8.730,4.872,2.324,0.040,0.020,0.009,0.005,0.004,0.004
