,SNR,Signal,Noise
Component_1,97.343,9.477,0.097
Component_2,0.605,0.337,0.557
Component_3,74.696,8.207,0.110
Component_4,30.881,8.710,0.282
Component_5,76.156,12.772,0.168
Component_6,23.264,2.548,0.110
