,SNR,Signal,Noise
Component_1,80.622,13.480,0.167
Component_2,-7.909,-7.158,0.905
Component_3,2.459,1.062,0.432
Component_4,1.314,0.954,0.726
Component_5,7.842,2.504,0.319
Component_6,7.399,1.253,0.169
