,SNR,Signal,Noise
Component_1,31.939,6.496,0.203
Component_2,1.519,7.406,4.876
Component_3,11.545,8.435,0.731
Component_4,5.730,9.132,1.594
Component_5,22.142,12.343,0.557
Component_6,9.141,1.248,0.137
