Name,Chi squared,Dof,Chi reduced
Halpha,78090.24131243514,88,887.3891058231267
Hbeta,18978.830525008518,88,215.6685286932786
NII,17696.109979686986,88,201.0921588600794
SII,5858.564595586249,88,66.57459767711647
OIII,6915.607157315168,88,78.58644496949054
Continuum 1,78443.77289704717,88,891.4065101937177
Continuum 2,149763.29409984848,88,1701.8556147710055
Continuum 3,98714.98348466578,88,1121.761175962111
