Name,Flux,Error_flux
Hgamma,1.7003896576716213,0.21161788574688195
Hbeta,5.36378961868052,0.26758778671298966
Halpha,28.02973931043275,0.4743505202897213
[SII]6716,5.1177155120651046,0.1081637440679831
[SII]6731,3.506855814701954,0.08294716170938145
HeII4687,0.07677293652587105,0.04189683083095036
HeI5876,0.8458270763986544,0.06149802296077982
[OIII]4959,1.4904443325143497,0.2158673393182776
[OIII]5007,4.471332997543049,0.2158673393182776
[OI]6300,0.6422429773101007,0.054623007161559614
[OI]6364,0.21408099243670023,0.054623007161559614
[NII]6548,2.3580421462896295,0.26630066790638257
[NII]6583,7.0741264388688885,0.26630066790638257
