Name,Chi squared,Dof,Chi reduced
Halpha,76.13980101360428,72,1.0574972363000594
Hbeta,16.3485841367502,72,0.227063668565975
NII,20.25942131825495,72,0.2813808516424299
SII,15.4916181448925,72,0.21516136312350695
OIII,24.901029594094386,72,0.3458476332513109
Continuum 1,181.3521871126681,72,2.518780376564835
Continuum 2,209.911478241463,72,2.915437197798097
Continuum 3,223.10246373834178,72,3.0986453296991914
