Name,Chi squared,Dof,Chi reduced
Halpha,44.1007252798957,80,0.5512590659986962
Hbeta,18.694719230231545,80,0.2336839903778943
NII,11.789759895509995,80,0.14737199869387493
SII,14.301837754589595,80,0.17877297193236993
OIII,26.036966519133244,80,0.32546208148916556
