Line,Flux,Error flux
Hgamma,2.097760103836263,0.39941966306478305
Hbeta,5.292602932637229,0.5474600295018149
Halpha,20.971610205192906,0.4906941855407814
[SII]6716,3.1156684030574717,0.14128668522244717
[SII]6731,2.3393390830094325,0.16856876107842167
HeII4687,0.05434837850557064,0.027454177252064223
HeI5876,0.7186036963118446,0.06328567506091062
[OIII]5007_d,6.616928939864118,0.34227934325199216
[OI]6300_d,0.5041247779680236,0.03165840467229717
[NII]6583_d,6.535292082521698,0.26659780397822697
