Line,Flux,Error flux
Hgamma,1.4039089766511506,0.07297045884513824
Hbeta,3.760580709730025,0.17971785212132105
Halpha,17.795994512876174,0.24998817529111034
[SII]6716,3.36512289058922,0.03955613559195232
[SII]6731,2.751492386975674,0.037276278662623855
HeII4687,0.05523293670615046,0.036651764296517536
HeI5876,0.5466001457131311,0.03298887463871815
[OIII]5007_d,1.4961820983962915,0.10556737211494757
[OI]6300_d,0.6887198306249327,0.030346403529263606
[NII]6583_d,10.197033642500058,0.08069663387450145
