Name,Chi squared,Dof,Chi reduced
Halpha,491.2808639566423,80,6.141010799458028
Hbeta,221.20342952930875,80,2.7650428691163595
NII,185.4853884423332,80,2.318567355529165
SII,157.26999798470246,80,1.9658749748087807
OIII,203.76653067364506,80,2.5470816334205635
