Name,Flux,Error_flux
Hgamma,1.5769337311045184,0.3007514910677419
Hbeta,4.01672242645775,0.32433957607424846
Halpha,20.23137093558401,0.45263187688838724
[SII]6716,3.865048805476395,0.15043750307935558
[SII]6731,3.081858398355557,0.12124985178628972
HeII4687,0.03297664581471506,0.04502429553680929
HeI5876,0.4169748294840464,0.09266531324536714
[OIII]4959,0.414698326816223,0.16869680530673944
[OIII]5007,1.244094980448669,0.16869680530673944
[OI]6300,0.38614647268843777,0.10524929508721194
[OI]6364,0.12871549089614592,0.10524929508721194
[NII]6548,4.284330522685236,0.43615957643360276
[NII]6583,12.852991568055709,0.43615957643360276
