,SNR,Signal,Noise
Component_1,73.747,25.411,0.345
Component_2,-7.237,-10.481,1.448
Component_3,1.794,2.199,1.226
Component_4,3.057,1.959,0.641
Component_5,7.655,4.316,0.564
Component_6,10.049,2.410,0.240
