,SNR,Signal,Noise
Component_1,162.913,23.676,0.145
Component_2,0.266,0.230,0.866
Component_3,67.328,31.743,0.471
Component_4,91.563,23.592,0.258
Component_5,111.287,30.216,0.272
Component_6,41.448,5.482,0.132
