,SNR,Signal,Noise
Component_1,127.838,18.579,0.145
Component_2,-0.116,-0.100,0.866
Component_3,51.770,24.408,0.471
Component_4,65.008,16.750,0.258
Component_5,80.393,21.827,0.272
Component_6,33.721,4.460,0.132
