,SNR,Signal,Noise
Component_1,151.374,51.485,0.340
Component_2,-0.715,-0.723,1.011
Component_3,15.410,26.339,1.709
Component_4,42.426,26.862,0.633
Component_5,71.205,30.883,0.434
Component_6,20.855,5.934,0.285
