Name,Flux,Error_flux
Hgamma,1.7013382592426574,0.16849532481793236
Hbeta,4.287561655257311,0.34038536108302303
Halpha,18.984112192521607,0.319468925810486
[SII]6716,4.419516100818452,0.20974782231833725
[SII]6731,3.3569642976330547,0.056145006926144984
HeII4687,0.041999063759472335,0.023111558801773374
HeI5876,0.40964360408565303,0.04219839674435811
[OIII]4959,0.5718700851200136,0.14365768282675573
[OIII]5007,1.7156102553600407,0.14365768282675573
[OI]6300,0.5535220766587776,0.07017319636128365
[OI]6364,0.18450735888625922,0.07017319636128365
[NII]6548,2.164711620642143,0.13605765142233014
[NII]6583,6.49413486192643,0.13605765142233014
