,SNR,SNR,SNR,Signal,Signal,Signal,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_1,Spectrum_2,Spectrum_3
Continuum_1,28.689,17.723,14.793,2.705,0.683,0.535,0.094,0.039,0.036
Continuum_2,40.227,19.837,20.454,2.733,0.655,0.617,0.068,0.033,0.030
Continuum_3,28.314,12.195,20.297,2.757,0.587,0.631,0.097,0.048,0.031
