Name,Flux,Error_flux
Hgamma,2.493576396738767,0.2986795844764615
Hbeta,6.31054272706489,0.5330464729128188
Halpha,23.566909574146113,0.6509070222550533
[SII]6716,2.5247285812895486,0.19888196647144057
[SII]6731,2.1238392091764857,0.12752951239134638
HeII4687,0.0059460613258133675,0.014541151373918215
HeI5876,0.9407413498890149,0.07703336113880435
[OIII]4959,2.6274228901193353,0.47494450172773334
[OIII]5007,7.882268670358005,0.47494450172773334
[OI]6300,0.2090179503497443,0.024567877120242568
[OI]6364,0.06967265011658143,0.024567877120242568
[NII]6548,1.7459691435216316,0.1603251517561865
[NII]6583,5.237907430564895,0.1603251517561865
