,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,10.125,8.805,25.666,9.291,3.308
Continuum_2,3.831,4.546,16.246,4.261,1.169
Continuum_3,7.939,10.148,23.716,9.053,3.132
