Name,Flux,Error flux
Hgamma,0.8652042128478493,0.08918599790176257
Hbeta,2.1973551922180805,0.1772003170083561
Halpha,8.781138978200017,0.18965139576302895
[SII]6716,1.468217234816473,0.09882935684735582
[SII]6731,1.0440303734542073,0.05198850700004838
HeII4687,0.13734006525427947,0.06244427124141454
HeI5876,0.3484435887202069,0.04188604827453478
[OIII]5007_d,3.0655456207699765,0.13760835299900828
[OI]6300_d,0.2564970717072116,0.012767315997656329
[NII]6583_d,2.336872703883967,0.09981481485699038
