,SNR,Signal,Noise
Component_1,3.348,0.170,0.051
Component_2,-1.398,-0.064,0.046
Component_3,-0.779,-0.158,0.203
Component_4,-0.222,-0.010,0.043
Component_5,-0.411,-0.010,0.024
