,SNR,Signal,Noise
Component_1,403.812,8.399,0.021
Component_2,102.506,2.279,0.022
Component_3,-0.993,-0.136,0.137
Component_4,136.217,3.467,0.025
Component_5,117.335,1.112,0.009
