,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5
Continuum_1,6.531,9.080,11.161,19.234,17.281
Continuum_2,7.794,12.290,12.247,20.770,19.127
Continuum_3,6.748,11.558,12.725,23.379,20.793
