Name,Flux,Error flux
Hgamma,0.6518104150450118,0.08025824759401967
Hbeta,2.014372992822854,0.14080868840926636
Halpha,7.886377141115671,0.11247042413456128
[SII]6716,1.3330327514881113,0.07863113091757405
[SII]6731,0.9407647651496868,0.038269079305596955
HeII4687,0.0044138572873805215,0.00596081885032814
HeI5876,0.21689098916642063,0.03572166656598083
[OIII]5007_d,0.8093403578733036,0.03929102717600759
[OI]6300_d,0.24474836493251642,0.01738559565257759
[NII]6583_d,3.5011639689690828,0.055968736013740104
