,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_5,Spectrum_6,Spectrum_7,Spectrum_8,Spectrum_9,Spectrum_10,Spectrum_11,Spectrum_12,Spectrum_13,Spectrum_14,Spectrum_15,Spectrum_16,Spectrum_17,Spectrum_18,Spectrum_19,Spectrum_20
Continuum_1,1.290,1.699,2.757,3.744,5.839,10.310,9.225,7.113,11.221,26.840,15.853,11.958,9.039,8.555,8.514,9.918,15.438,2.449,1.004,0.528,0.037,0.048,0.074,0.104,0.178,0.381,0.647,3.841,0.727,1.699,0.738,0.415,0.278,0.290,0.268,0.399,0.973,0.063,0.024,0.012,0.028,0.028,0.027,0.028,0.030,0.037,0.070,0.540,0.065,0.063,0.047,0.035,0.031,0.034,0.031,0.040,0.063,0.026,0.024,0.024
Continuum_2,4.795,5.304,7.373,8.692,10.226,12.746,13.479,7.709,15.111,21.954,18.940,16.469,11.916,10.843,11.988,11.326,15.661,5.177,3.704,3.714,0.095,0.102,0.135,0.161,0.220,0.347,0.457,1.435,0.581,1.423,0.686,0.427,0.295,0.284,0.283,0.317,0.794,0.105,0.083,0.064,0.020,0.019,0.018,0.019,0.022,0.027,0.034,0.186,0.038,0.065,0.036,0.026,0.025,0.026,0.024,0.028,0.051,0.020,0.022,0.017
Continuum_3,5.267,6.026,8.276,10.191,11.354,15.802,16.117,15.237,17.047,26.491,22.615,17.840,13.786,12.878,13.218,14.335,19.036,6.112,5.437,4.225,0.091,0.100,0.131,0.157,0.209,0.309,0.382,0.943,0.476,1.248,0.607,0.395,0.273,0.251,0.252,0.257,0.633,0.098,0.083,0.061,0.017,0.017,0.016,0.015,0.018,0.020,0.024,0.062,0.028,0.047,0.027,0.022,0.020,0.019,0.019,0.018,0.033,0.016,0.015,0.014
