,SNR,Signal,Noise
Component_1,5.662,0.080,0.014
Component_2,14.505,0.150,0.010
Component_3,22.196,0.273,0.012
Component_4,38.242,0.437,0.011
Component_5,9.839,0.111,0.011
Component_6,19.797,0.191,0.010
Component_7,45.542,0.512,0.011
