Name,Flux,Error_flux
Hbeta,1.1304716155995145,0.07985111878839297
Halpha,6.176241400123076,0.07216453647530721
[SII]6716,0.9437258247298892,0.028882390189670426
[SII]6731,0.6923326139890861,0.028798531975536036
HeII4687,0.0036865850016871834,0.0020117384888402212
HeI5876,0.16687407962485767,0.012967310256140086
[OIII]4959,0.579290268520908,0.10927784485813122
[OIII]5007,1.737870805562724,0.10927784485813122
[OI]6300,0.07447368799017283,0.012607863572794517
[OI]6364,0.024824562663390944,0.012607863572794517
[NII]6548,0.33048733331814256,0.03761867375521001
[NII]6583,0.9914619999544276,0.03761867375521001
