,SNR,Signal,Noise
Component_1,9.695,0.097,0.010
Component_2,22.196,0.273,0.012
Component_3,27.004,0.319,0.012
Component_4,25.034,0.375,0.015
Component_5,12.211,0.127,0.010
Component_6,28.781,0.378,0.013
Component_7,36.079,0.487,0.013
