,SNR,Signal,Noise
Component_1,434.625,249.438,0.574
Component_2,2.974,27.365,9.201
Component_3,52.023,236.039,4.537
Component_4,84.749,249.366,2.942
Component_5,163.723,269.458,1.646
Component_6,114.061,38.851,0.341
