,SNR,Signal,Noise
Component_1,160.170,59.700,0.373
Component_2,-0.030,-0.030,0.983
Component_3,18.268,36.853,2.017
Component_4,32.393,42.597,1.315
Component_5,73.131,40.204,0.550
Component_6,25.547,7.815,0.306
