Name,Flux,Error flux
Hgamma,14.220711745946977,2.177864599155842
Hbeta,40.29891454407685,2.8763694073821497
Halpha,278.17173036390943,2.360343338054906
[SII]6716,42.73953540506604,0.633539682889876
[SII]6731,30.354788428162884,0.9460722257783527
HeII4687,0.4888440132453795,0.31755744234044125
HeI5876,5.026025193360574,0.7068507737757093
[OIII]5007_d,17.017977489662908,1.344944470462154
[OI]6300_d,6.416502642723546,0.5310590706476767
[NII]6583_d,116.15570468482122,1.7792114292455194
