Name,Flux,Error_flux
Hbeta,0.02918091756611199,0.059050340825546076
Halpha,0.0,0.021274288394638283
[SII]6716,0.023043830226150794,0.017286932562404763
[SII]6731,0.0,0.01157741812859058
HeII4687,0.01054231859937118,0.018903178783290762
HeI5876,0.0,0.012027872153873164
[OIII]4959,0.005768103277387672,0.01997414800726876
[OIII]5007,0.017304309832163016,0.01997414800726876
[OI]6300,0.018400544117473307,0.04714403033764844
[OI]6364,0.006133514705824435,0.04714403033764844
[NII]6548,0.004052975263628395,0.01985286468861779
[NII]6583,0.012158925790885185,0.01985286468861779
