Name,Flux,Error_flux
Hgamma,0.8024200691272144,0.11836407598078592
Hbeta,1.5860270092371411,0.09456560290040739
Halpha,6.2958518766852825,0.06288423995351335
[SII]6716,0.6743102773260307,0.03830290252449867
[SII]6731,0.6684722755655477,0.05512221242948867
HeII4687,0.0,0.05036306040955296
HeI5876,0.18769111610921096,0.009220205528270544
[OIII]4959,0.3454020839264309,0.08879494221001875
[OIII]5007,1.0362062517792927,0.08879494221001875
[OI]6300,0.12697150052828873,0.036395744641125556
[OI]6364,0.04232383350942958,0.036395744641125556
[NII]6548,0.8368202019653931,0.04050377738762271
[NII]6583,2.510460605896179,0.04050377738762271
