,SNR,SNR,SNR,SNR,Signal,Signal,Signal,Signal,Noise,Noise,Noise,Noise
,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4,Spectrum_1,Spectrum_2,Spectrum_3,Spectrum_4
Continuum_1,6.261,2.526,9.730,3.209,0.215,0.070,0.345,0.092,0.034,0.028,0.036,0.029
Continuum_2,9.054,6.091,18.272,6.755,0.197,0.088,0.361,0.125,0.022,0.014,0.020,0.018
Continuum_3,8.831,5.465,21.216,7.839,0.155,0.071,0.349,0.108,0.018,0.013,0.016,0.014
