Name,Flux,Error flux
Hbeta,0.4689425051741795,0.020420694631204522
Halpha,1.9432246652840441,0.054165554267353665
[SII]6716,0.4684698910157794,0.01415497567739377
[SII]6731,0.32658756047760384,0.011588882616923332
HeII4687,0.030423847421025052,0.006294414875825266
HeI5876,0.0,0.003573959379390422
[OIII]5007_d,0.20042551714935516,0.011927998008021449
[OI]6300_d,0.022972796571573747,0.011185331780846183
[NII]6583_d,0.3358945499274516,0.012268617097633034
