Name,Flux,Error_flux
Hgamma,2.8832245777422307,0.25088072408046835
Hbeta,6.933686097668917,0.44226429472741163
Halpha,30.316623945451113,0.4616163526600138
[SII]6716,4.440144702984486,0.0747367412192042
[SII]6731,3.2014829429824303,0.0711787673964917
HeII4687,0.0,0.021279299650397838
HeI5876,1.004161306580995,0.0446251301169984
[OIII]4959,3.2110122502371885,0.9278718927638336
[OIII]5007,9.633036750711565,0.9278718927638336
[OI]6300,0.23887537682940224,0.06890844882253716
[OI]6364,0.07962512560980074,0.06890844882253716
[NII]6548,2.123284759652601,0.2566065789207598
[NII]6583,6.369854278957804,0.2566065789207598
