Name,Chi squared,Dof,Chi reduced
Halpha,1871.2450089044087,80,23.390562611305107
Hbeta,2702.079815884097,80,33.775997698551215
NII,130.170153411649,80,1.6271269176456127
SII,202.8491213417771,80,2.5356140167722137
OIII,2258.132574512593,80,28.22665718140741
Continuum 1,1523.6235009056668,80,19.045293761320835
Continuum 2,791.6726504701801,80,9.89590813087725
Continuum 3,1159.0038061221314,80,14.487547576526643
