Name,Flux,Error flux
Hgamma,0.6303832605566557,0.062105733003325836
Hbeta,2.2769617940583036,0.1968536703173925
Halpha,11.998130541204578,0.19401223112167526
[SII]6716,1.8225039732491506,0.08294899001974142
[SII]6731,1.2312844474478275,0.07282032546120364
HeII4687,0.010147856402373747,0.009728040341825525
HeI5876,0.3533444552624628,0.04946684621417187
[OIII]5007_d,3.029545260284531,0.19864779479955796
[OI]6300_d,0.24373201239685718,0.012021450328045512
[NII]6583_d,3.4204696318280448,0.12458902244715032
